country,countryCode,year,value,region,incomeGroup
Timor-Leste,TLS,1997,3342.02081260915,East Asia & Pacific,Lower middle income
Middle East & North Africa (IDA & IBRD countries),TMN,1997,8616.50440875091,,
Tonga,TON,1997,5016.40515594304,East Asia & Pacific,Upper middle income
South Asia (IDA & IBRD),TSA,1997,2814.05921458203,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1997,3190.34055458871,,
Trinidad and Tobago,TTO,1997,15871.3848395801,Latin America & Caribbean,High income
Tunisia,TUN,1997,7948.81912943987,Middle East & North Africa,Lower middle income
Turkiye,TUR,1997,14996.0630994452,Europe & Central Asia,Upper middle income
Tuvalu,TUV,1997,3399.46056222606,East Asia & Pacific,Upper middle income
Tanzania,TZA,1997,1744.32751464844,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1997,1395.29750819387,Sub-Saharan Africa,Low income
Ukraine,UKR,1997,9791.1181640625,Europe & Central Asia,Upper middle income
Upper middle income,UMC,1997,7181.20687588724,,
Uruguay,URY,1997,18758.6730527268,Latin America & Caribbean,High income
United States,USA,1997,50002.9748720618,North America,High income
Uzbekistan,UZB,1997,2863.24494637997,Europe & Central Asia,Lower middle income
St. Vincent and the Grenadines,VCT,1997,9043.58825841358,Latin America & Caribbean,Upper middle income
Viet Nam,VNM,1997,3728.298417892,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1997,3238.00903027375,East Asia & Pacific,Lower middle income
World,WLD,1997,11957.0528841527,,
Samoa,WSM,1997,4302.62002351139,East Asia & Pacific,Lower middle income
South Africa,ZAF,1997,10856.8414815658,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1997,2248.75350696318,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1997,4486.00735557289,Sub-Saharan Africa,Lower middle income
Aruba,ABW,1998,38714.0586907077,Latin America & Caribbean,High income
Africa Eastern and Southern,AFE,1998,3194.23870909168,,
Africa Western and Central,AFW,1998,3195.92823737276,,
Angola,AGO,1998,6007.8632012225,Sub-Saharan Africa,Lower middle income
Albania,ALB,1998,5369.07630993237,Europe & Central Asia,Upper middle income
Andorra,AND,1998,51246.193025818,Europe & Central Asia,High income
Arab World,ARB,1998,12087.541474246,,
United Arab Emirates,ARE,1998,97031.2434121011,Middle East & North Africa,High income
Argentina,ARG,1998,23880.7313822427,Latin America & Caribbean,Upper middle income
Armenia,ARM,1998,4169.73099494953,Europe & Central Asia,Upper middle income
Antigua and Barbuda,ATG,1998,23948.0231287329,Latin America & Caribbean,High income
Australia,AUS,1998,41646.8987332921,East Asia & Pacific,High income
Austria,AUT,1998,51378.0947882366,Europe & Central Asia,High income
Azerbaijan,AZE,1998,4749.17444077969,Europe & Central Asia,Upper middle income
Burundi,BDI,1998,1079.28150260621,Sub-Saharan Africa,Low income
Belgium,BEL,1998,47915.048260711,Europe & Central Asia,High income
Benin,BEN,1998,2494.5317913269,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1998,1386.19847358973,Sub-Saharan Africa,Low income
Bangladesh,BGD,1998,2663.38347953212,South Asia,Lower middle income
Bulgaria,BGR,1998,13082.5950428352,Europe & Central Asia,High income
Bahrain,BHR,1998,48604.399123429,Middle East & North Africa,High income
"Bahamas, The",BHS,1998,31824.2446231297,Latin America & Caribbean,High income
Bosnia and Herzegovina,BIH,1998,6950.78368075405,Europe & Central Asia,Upper middle income
Belarus,BLR,1998,10134.1779153846,Europe & Central Asia,Upper middle income
Belize,BLZ,1998,9866.52539795749,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1998,86895.3328365327,North America,High income
Bolivia,BOL,1998,6200.28853904641,Latin America & Caribbean,Lower middle income
Brazil,BRA,1998,13586.6914336684,Latin America & Caribbean,Upper middle income
Barbados,BRB,1998,15771.6583105461,Latin America & Caribbean,High income
Brunei Darussalam,BRN,1998,89452.5964308977,East Asia & Pacific,High income
Bhutan,BTN,1998,5036.92830002019,South Asia,Lower middle income
Botswana,BWA,1998,11943.5613499924,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1998,1329.78184283939,Sub-Saharan Africa,Low income
Canada,CAN,1998,43879.5681195652,North America,High income
Central Europe and the Baltics,CEB,1998,17872.3803495936,,
Switzerland,CHE,1998,65000.263164185,Europe & Central Asia,High income
Chile,CHL,1998,17313.0197736803,Latin America & Caribbean,High income
China,CHN,1998,3472.17856130428,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1998,5351.64482179435,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1998,3668.58932816151,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1998,1095.02943410643,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1998,7750.73946954468,Sub-Saharan Africa,Lower middle income
Colombia,COL,1998,11504.3818957447,Latin America & Caribbean,Upper middle income
Comoros,COM,1998,2798.21529881549,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,1998,3653.80866916496,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,1998,13505.7998891861,Latin America & Caribbean,Upper middle income
Caribbean small states,CSS,1998,14891.8615655384,,
Cyprus,CYP,1998,33800.40625,Europe & Central Asia,High income
Czechia,CZE,1998,28041.5355997677,Europe & Central Asia,High income
Germany,DEU,1998,47586.7706723412,Europe & Central Asia,High income
Dominica,DMA,1998,12515.0378751633,Latin America & Caribbean,Upper middle income
Denmark,DNK,1998,54778.961588725,Europe & Central Asia,High income
Dominican Republic,DOM,1998,10121.875763025,Latin America & Caribbean,Upper middle income
Algeria,DZA,1998,11144.9351626209,Middle East & North Africa,Upper middle income
East Asia & Pacific (excluding high income),EAP,1998,4142.05100272755,,
Early-demographic dividend,EAR,1998,5904.92042627094,,
East Asia & Pacific,EAS,1998,7602.52058517207,,
Europe & Central Asia (excluding high income),ECA,1998,9802.0794886774,,
Europe & Central Asia,ECS,1998,28098.6526551415,,
Ecuador,ECU,1998,9906.23193635524,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1998,9447.72733654393,Middle East & North Africa,Lower middle income
Euro area,EMU,1998,43172.6643063585,,
Spain,ESP,1998,36285.4976301382,Europe & Central Asia,High income
Estonia,EST,1998,18995.9239119415,Europe & Central Asia,High income
Ethiopia,ETH,1998,775.565451737739,Sub-Saharan Africa,Low income
European Union,EUU,1998,37969.4875276583,,
Fragile and conflict affected situations,FCS,1998,4022.76217925085,,
Finland,FIN,1998,43142.3028546398,Europe & Central Asia,High income
Fiji,FJI,1998,9105.4861464091,East Asia & Pacific,Upper middle income
France,FRA,1998,44812.2587250686,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,1998,3418.95868490616,East Asia & Pacific,Lower middle income
Gabon,GAB,1998,26644.4977599584,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1998,41969.9756924858,Europe & Central Asia,High income
Georgia,GEO,1998,5233.28837672816,Europe & Central Asia,Upper middle income
Ghana,GHA,1998,3224.87965940754,Sub-Saharan Africa,Lower middle income
Guinea,GIN,1998,2336.9542602387,Sub-Saharan Africa,Lower middle income
"Gambia, The",GMB,1998,2541.14622280011,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,1998,1589.65670819289,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,1998,8846.56356840911,Sub-Saharan Africa,Upper middle income
Greece,GRC,1998,30549.5717750584,Europe & Central Asia,High income
Grenada,GRD,1998,10496.6373570207,Latin America & Caribbean,Upper middle income
Greenland,GRL,1998,40936.5450814268,Europe & Central Asia,High income
Guatemala,GTM,1998,8595.49719844859,Latin America & Caribbean,Upper middle income
Guyana,GUY,1998,7990.78220974901,Latin America & Caribbean,High income
High income,HIC,1998,38371.178649181,,
"Hong Kong SAR, China",HKG,1998,36776.4390083118,East Asia & Pacific,High income
Honduras,HND,1998,4483.61706827295,Latin America & Caribbean,Lower middle income
Heavily indebted poor countries (HIPC),HPC,1998,2094.14145507492,,
Croatia,HRV,1998,20568.3002574751,Europe & Central Asia,High income
Haiti,HTI,1998,3237.81412016945,Latin America & Caribbean,Lower middle income
Hungary,HUN,1998,20623.0439930366,Europe & Central Asia,High income
IBRD only,IBD,1998,6630.39861066103,,
IDA & IBRD total,IBT,1998,5777.48108584,,
IDA total,IDA,1998,2668.39345344457,,
IDA blend,IDB,1998,3553.16812547336,,
Indonesia,IDN,1998,5953.61897218642,East Asia & Pacific,Upper middle income
IDA only,IDX,1998,2235.23343541592,,
India,IND,1998,2840.24044530189,South Asia,Lower middle income
Ireland,IRL,1998,44763.8333100348,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1998,10574.3319408981,Middle East & North Africa,Upper middle income
Iraq,IRQ,1998,9788.885094399,Middle East & North Africa,Upper middle income
Iceland,ISL,1998,45090.4761169449,Europe & Central Asia,High income
Israel,ISR,1998,31113.7837504969,Middle East & North Africa,High income
Italy,ITA,1998,47889.15773677,Europe & Central Asia,High income
Jamaica,JAM,1998,9450.77956262108,Latin America & Caribbean,Upper middle income
Jordan,JOR,1998,8343.54813590796,Middle East & North Africa,Lower middle income
Japan,JPN,1998,38427.0294361961,East Asia & Pacific,High income
Kazakhstan,KAZ,1998,11798.4446545564,Europe & Central Asia,Upper middle income
Kenya,KEN,1998,3838.69224551811,Sub-Saharan Africa,Lower middle income
Kyrgyz Republic,KGZ,1998,3419.23406189132,Europe & Central Asia,Lower middle income
Cambodia,KHM,1998,1334.66070813939,East Asia & Pacific,Lower middle income
Kiribati,KIR,1998,2490.01396367573,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,1998,17879.2082701669,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1998,21044.04602043,East Asia & Pacific,High income
Kuwait,KWT,1998,61485.4882553492,Middle East & North Africa,High income
Latin America & Caribbean (excluding high income),LAC,1998,14175.3055499618,,
Lao PDR,LAO,1998,2643.24308079289,East Asia & Pacific,Lower middle income
Lebanon,LBN,1998,11892.4092010819,Middle East & North Africa,Lower middle income
Liberia,LBR,1998,1323.72448474077,Sub-Saharan Africa,Low income
Libya,LBY,1998,19868.5258592857,Middle East & North Africa,Upper middle income
St. Lucia,LCA,1998,18128.2042025948,Latin America & Caribbean,Upper middle income
Latin America & Caribbean,LCN,1998,14529.9809915153,,
Least developed countries: UN classification,LDC,1998,1957.24300209328,,
Low income,LIC,1998,1688.78616791014,,
Sri Lanka,LKA,1998,6044.06447501146,South Asia,Lower middle income
Lower middle income,LMC,1998,3389.73415006096,,
Low & middle income,LMY,1998,5149.66807122593,,
Lesotho,LSO,1998,1857.62689879188,Sub-Saharan Africa,Lower middle income
Late-demographic dividend,LTE,1998,7104.50345217061,,
Lithuania,LTU,1998,15674.5458253963,Europe & Central Asia,High income
Luxembourg,LUX,1998,102649.537184258,Europe & Central Asia,High income
Latvia,LVA,1998,13576.8498973174,Europe & Central Asia,High income
"Macao SAR, China",MAC,1998,55703.5963700094,East Asia & Pacific,High income
Morocco,MAR,1998,5002.66552734375,Middle East & North Africa,Lower middle income
Moldova,MDA,1998,5783.48593751483,Europe & Central Asia,Upper middle income
Madagascar,MDG,1998,1690.70744520003,Sub-Saharan Africa,Low income
Maldives,MDV,1998,12766.7105089086,South Asia,Upper middle income
Middle East & North Africa,MEA,1998,13150.1127926432,,
Mexico,MEX,1998,20012.4918461903,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,1998,3568.1412990486,East Asia & Pacific,Upper middle income
Middle income,MIC,1998,5446.99920909737,,
North Macedonia,MKD,1998,11206.6936131778,Europe & Central Asia,Upper middle income
Mali,MLI,1998,1796.99945565308,Sub-Saharan Africa,Low income
Malta,MLT,1998,25480.086151053,Middle East & North Africa,High income
Myanmar,MMR,1998,1096.38986794217,East Asia & Pacific,Lower middle income
Middle East & North Africa (excluding high income),MNA,1998,8934.52532295524,,
Montenegro,MNE,1998,15664.292000412,Europe & Central Asia,Upper middle income
Mongolia,MNG,1998,5541.86500363177,East Asia & Pacific,Upper middle income
Mozambique,MOZ,1998,676.939586423816,Sub-Saharan Africa,Low income
Mauritania,MRT,1998,5152.23804135124,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1998,12272.3195933491,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1998,1294.01785911773,Sub-Saharan Africa,Low income
Malaysia,MYS,1998,16896.3725709556,East Asia & Pacific,Upper middle income
North America,NAC,1998,50881.7004456533,,
Namibia,NAM,1998,7695.64234963347,Sub-Saharan Africa,Upper middle income
Niger,NER,1998,1280.62920601841,Sub-Saharan Africa,Low income
Nigeria,NGA,1998,3374.08256429506,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1998,4384.07071338073,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1998,51871.0154553404,Europe & Central Asia,High income
Norway,NOR,1998,74746.8194950092,Europe & Central Asia,High income
Nepal,NPL,1998,2186.10140006881,South Asia,Lower middle income
Nauru,NRU,1998,7156.22585224881,East Asia & Pacific,High income
New Zealand,NZL,1998,33639.9303135397,East Asia & Pacific,High income
OECD members,OED,1998,38071.8809482339,,
Oman,OMN,1998,40829.6601292713,Middle East & North Africa,High income
Other small states,OSS,1998,17594.5360173399,,
Pakistan,PAK,1998,3479.01875571586,South Asia,Lower middle income
Panama,PAN,1998,15028.6056591831,Latin America & Caribbean,High income
Peru,PER,1998,7581.55863308678,Latin America & Caribbean,Upper middle income
Philippines,PHL,1998,4697.18565660313,East Asia & Pacific,Lower middle income
Palau,PLW,1998,17053.9573275453,East Asia & Pacific,High income
Papua New Guinea,PNG,1998,3610.70555032832,East Asia & Pacific,Lower middle income
Poland,POL,1998,16939.5607925468,Europe & Central Asia,High income
Pre-demographic dividend,PRE,1998,2933.32555381796,,
Puerto Rico,PRI,1998,34537.1851884093,Latin America & Caribbean,High income
Portugal,PRT,1998,32890.0857515743,Europe & Central Asia,High income
Paraguay,PRY,1998,10751.1650461314,Latin America & Caribbean,Upper middle income
West Bank and Gaza,PSE,1998,4805.21295757366,Middle East & North Africa,Lower middle income
Pacific island small states,PSS,1998,5917.41663274338,,
Post-demographic dividend,PST,1998,41226.4835863848,,
Qatar,QAT,1998,91828.8725989913,Middle East & North Africa,High income
Romania,ROU,1998,14594.3572224947,Europe & Central Asia,High income
Russian Federation,RUS,1998,17226.2265625,Europe & Central Asia,High income
Rwanda,RWA,1998,932.206676714598,Sub-Saharan Africa,Low income
South Asia,SAS,1998,2910.74222226104,,
Saudi Arabia,SAU,1998,41875.0515181581,Middle East & North Africa,High income
Sudan,SDN,1998,3592.4150390625,Sub-Saharan Africa,Low income
Senegal,SEN,1998,3015.29634102875,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1998,60519.7106418286,East Asia & Pacific,High income
Solomon Islands,SLB,1998,2881.46596213543,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,1998,1035.17399024005,Sub-Saharan Africa,Low income
El Salvador,SLV,1998,7375.7190039724,Latin America & Caribbean,Upper middle income
San Marino,SMR,1998,74950.5819299274,Europe & Central Asia,High income
Somalia,SOM,1998,836.569740748499,Sub-Saharan Africa,Low income
Serbia,SRB,1998,10452.7661846783,Europe & Central Asia,Upper middle income
Sub-Saharan Africa (excluding high income),SSA,1998,3189.76655127161,,
Sub-Saharan Africa,SSF,1998,3191.84577901182,,
Small states,SST,1998,15578.9782902373,,
Sao Tome and Principe,STP,1998,3855.32097078148,Sub-Saharan Africa,Lower middle income
Suriname,SUR,1998,16489.9103001092,Latin America & Caribbean,Upper middle income
Slovak Republic,SVK,1998,18014.9551693691,Europe & Central Asia,High income
Slovenia,SVN,1998,28004.3678756219,Europe & Central Asia,High income
Sweden,SWE,1998,43629.8362041361,Europe & Central Asia,High income
Eswatini,SWZ,1998,5981.0418404081,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,1998,19991.2293154949,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1998,5401.71214756168,Middle East & North Africa,Low income
Chad,TCD,1998,1222.45464479101,Sub-Saharan Africa,Low income
East Asia & Pacific (IDA & IBRD countries),TEA,1998,4191.22521646249,,
Europe & Central Asia (IDA & IBRD countries),TEC,1998,13378.1884550718,,
Togo,TGO,1998,2241.81729053664,Sub-Saharan Africa,Low income
Thailand,THA,1998,10857.4837752372,East Asia & Pacific,Upper middle income
Tajikistan,TJK,1998,1240.61084069003,Europe & Central Asia,Lower middle income
Latin America & the Caribbean (IDA & IBRD countries),TLA,1998,14441.9370281103,,
Timor-Leste,TLS,1998,3228.97457315048,East Asia & Pacific,Lower middle income
Middle East & North Africa (IDA & IBRD countries),TMN,1998,8978.04519775761,,
Tonga,TON,1998,5105.00577855375,East Asia & Pacific,Upper middle income
South Asia (IDA & IBRD),TSA,1998,2910.74222226104,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1998,3191.84577901182,,
Trinidad and Tobago,TTO,1998,17103.7610393117,Latin America & Caribbean,High income
Tunisia,TUN,1998,8226.47692647841,Middle East & North Africa,Lower middle income
Turkiye,TUR,1998,15118.557947256,Europe & Central Asia,Upper middle income
Tuvalu,TUV,1998,3924.78635819565,East Asia & Pacific,Upper middle income
Tanzania,TZA,1998,1762.52294921875,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1998,1420.82895145969,Sub-Saharan Africa,Low income
Ukraine,UKR,1998,9691.302734375,Europe & Central Asia,Upper middle income
Upper middle income,UMC,1998,7245.55326105582,,
Uruguay,URY,1998,19500.5095153139,Latin America & Caribbean,High income
United States,USA,1998,51639.1871337683,North America,High income
Uzbekistan,UZB,1998,2938.68396852404,Europe & Central Asia,Lower middle income
St. Vincent and the Grenadines,VCT,1998,9422.64116533986,Latin America & Caribbean,Upper middle income
Viet Nam,VNM,1998,3888.51959021435,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1998,3200.65808754977,East Asia & Pacific,Lower middle income
World,WLD,1998,12084.9807712149,,
Samoa,WSM,1998,4352.1572672007,East Asia & Pacific,Lower middle income
South Africa,ZAF,1998,10776.1725053704,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1998,2182.89079841113,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1998,4541.11589023257,Sub-Saharan Africa,Lower middle income
Aruba,ABW,1999,38059.9704793716,Latin America & Caribbean,High income
Africa Eastern and Southern,AFE,1999,3199.60865870492,,
Africa Western and Central,AFW,1999,3165.31627959278,,
Angola,AGO,1999,5944.01614383895,Sub-Saharan Africa,Lower middle income
Albania,ALB,1999,6099.70392549286,Europe & Central Asia,Upper middle income
Andorra,AND,1999,52965.7372253224,Europe & Central Asia,High income
Arab World,ARB,1999,12102.5959909552,,
United Arab Emirates,ARE,1999,94160.1303456758,Middle East & North Africa,High income
Argentina,ARG,1999,22807.9821513424,Latin America & Caribbean,Upper middle income
Armenia,ARM,1999,4353.7100695751,Europe & Central Asia,Upper middle income
Antigua and Barbuda,ATG,1999,24415.7390715317,Latin America & Caribbean,High income
Australia,AUS,1999,43264.8525665447,East Asia & Pacific,High income
Austria,AUT,1999,53101.8528145705,Europe & Central Asia,High income
Azerbaijan,AZE,1999,5056.04634019211,Europe & Central Asia,Upper middle income
Burundi,BDI,1999,1043.34196299229,Sub-Saharan Africa,Low income
Belgium,BEL,1999,49498.9791321662,Europe & Central Asia,High income
Benin,BEN,1999,2548.65299674092,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1999,1445.79436204571,Sub-Saharan Africa,Low income
Bangladesh,BGD,1999,2734.88779137308,South Asia,Lower middle income
Bulgaria,BGR,1999,12051.5459785844,Europe & Central Asia,High income
Bahrain,BHR,1999,49255.2221496989,Middle East & North Africa,High income
"Bahamas, The",BHS,1999,33578.8906584116,Latin America & Caribbean,High income
Bosnia and Herzegovina,BIH,1999,7543.03469901731,Europe & Central Asia,Upper middle income
Belarus,BLR,1999,10526.0036150216,Europe & Central Asia,Upper middle income
Belize,BLZ,1999,10433.2261221204,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1999,89333.3740878779,North America,High income
Bolivia,BOL,1999,6114.51193484376,Latin America & Caribbean,Lower middle income
Brazil,BRA,1999,13457.7746659903,Latin America & Caribbean,Upper middle income
Barbados,BRB,1999,15792.8105101045,Latin America & Caribbean,High income
Brunei Darussalam,BRN,1999,90239.9286562536,East Asia & Pacific,High income
Bhutan,BTN,1999,5307.17297334098,South Asia,Lower middle income
Botswana,BWA,1999,12820.5085974069,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1999,1339.8535069071,Sub-Saharan Africa,Low income
Canada,CAN,1999,45761.9298921855,North America,High income
Central Europe and the Baltics,CEB,1999,18203.0375792859,,
Switzerland,CHE,1999,65766.6201250798,Europe & Central Asia,High income
Chile,CHL,1999,17061.2442112993,Latin America & Caribbean,High income
China,CHN,1999,3705.97720676034,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1999,5252.81856118484,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1999,3733.83016632869,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1999,1018.71100624681,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1999,7351.6315163445,Sub-Saharan Africa,Lower middle income
Colombia,COL,1999,10837.761020188,Latin America & Caribbean,Upper middle income
Comoros,COM,1999,2795.26614396919,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,1999,3978.78527282221,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,1999,13786.3983587817,Latin America & Caribbean,Upper middle income
Caribbean small states,CSS,1999,15232.4517318266,,
Cyprus,CYP,1999,35094.828125,Europe & Central Asia,High income
Czechia,CZE,1999,28458.7353469326,Europe & Central Asia,High income
Germany,DEU,1999,48453.5294522155,Europe & Central Asia,High income
Dominica,DMA,1999,12603.2277369763,Latin America & Caribbean,Upper middle income
Denmark,DNK,1999,56207.5663733673,Europe & Central Asia,High income
Dominican Republic,DOM,1999,10558.3501877665,Latin America & Caribbean,Upper middle income
Algeria,DZA,1999,11341.8513128407,Middle East & North Africa,Upper middle income
East Asia & Pacific (excluding high income),EAP,1999,4336.14075380685,,
Early-demographic dividend,EAR,1999,5957.0557966387,,
East Asia & Pacific,EAS,1999,7837.97251528526,,
Europe & Central Asia (excluding high income),ECA,1999,9691.92370226163,,
Europe & Central Asia,ECS,1999,28877.74670617,,
Ecuador,ECU,1999,9275.28781715646,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1999,9810.11442954895,Middle East & North Africa,Lower middle income
Euro area,EMU,1999,44317.0099107824,,
Spain,ESP,1999,37761.5504056123,Europe & Central Asia,High income
Estonia,EST,1999,18859.5665206067,Europe & Central Asia,High income
Ethiopia,ETH,1999,791.274118477199,Sub-Saharan Africa,Low income
European Union,EUU,1999,38984.5618018241,,
Fragile and conflict affected situations,FCS,1999,4047.6667748553,,
Finland,FIN,1999,44927.3478785959,Europe & Central Asia,High income
Fiji,FJI,1999,9792.77302907113,East Asia & Pacific,Upper middle income
France,FRA,1999,46106.7498246449,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,1999,3461.81733876441,East Asia & Pacific,Lower middle income
Gabon,GAB,1999,23659.5374776838,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1999,43112.8683410754,Europe & Central Asia,High income
Georgia,GEO,1999,5495.24505052866,Europe & Central Asia,Upper middle income
Ghana,GHA,1999,3285.64863725683,Sub-Saharan Africa,Lower middle income
Guinea,GIN,1999,2371.92300845756,Sub-Saharan Africa,Lower middle income
"Gambia, The",GMB,1999,2625.73485088127,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,1999,1822.47599610861,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,1999,10687.64819194,Sub-Saharan Africa,Upper middle income
Greece,GRC,1999,31367.7198782087,Europe & Central Asia,High income
Grenada,GRD,1999,11155.2932597509,Latin America & Caribbean,Upper middle income
Greenland,GRL,1999,41500.6033685224,Europe & Central Asia,High income
Guatemala,GTM,1999,8717.1538857666,Latin America & Caribbean,Upper middle income
Guyana,GUY,1999,8213.02705768183,Latin America & Caribbean,High income
High income,HIC,1999,39508.0327831614,,
"Hong Kong SAR, China",HKG,1999,37339.963569873,East Asia & Pacific,High income
Honduras,HND,1999,4334.6306387632,Latin America & Caribbean,Lower middle income
Heavily indebted poor countries (HIPC),HPC,1999,2102.54462265909,,
Croatia,HRV,1999,20480.5532054127,Europe & Central Asia,High income
Haiti,HTI,1999,3265.59163067283,Latin America & Caribbean,Lower middle income
Hungary,HUN,1999,21316.6795331556,Europe & Central Asia,High income
IBRD only,IBD,1999,6801.33371338931,,
IDA & IBRD total,IBT,1999,5907.4401559098,,
IDA total,IDA,1999,2685.71215634496,,
IDA blend,IDB,1999,3541.98507583903,,
Indonesia,IDN,1999,5911.37799028071,East Asia & Pacific,Upper middle income
IDA only,IDX,1999,2266.94322084975,,
India,IND,1999,3034.83478774965,South Asia,Lower middle income
Ireland,IRL,1999,48922.7874133739,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1999,10616.5827738621,Middle East & North Africa,Upper middle income
Iraq,IRQ,1999,11139.2656270288,Middle East & North Africa,Upper middle income
Iceland,ISL,1999,46346.0062708879,Europe & Central Asia,High income
Israel,ISR,1999,31341.6824830256,Middle East & North Africa,High income
Italy,ITA,1999,48659.5193607039,Europe & Central Asia,High income
Jamaica,JAM,1999,9477.31622411192,Latin America & Caribbean,Upper middle income
Jordan,JOR,1999,8441.01001269887,Middle East & North Africa,Lower middle income
Japan,JPN,1999,38228.8456478412,East Asia & Pacific,High income
Kazakhstan,KAZ,1999,12233.288231537,Europe & Central Asia,Upper middle income
Kenya,KEN,1999,3818.70444411843,Sub-Saharan Africa,Lower middle income
Kyrgyz Republic,KGZ,1999,3491.95360381998,Europe & Central Asia,Lower middle income
Cambodia,KHM,1999,1475.16754619342,East Asia & Pacific,Lower middle income
Kiribati,KIR,1999,2354.56293630775,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,1999,18209.9310498558,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1999,23291.0136350384,East Asia & Pacific,High income
Kuwait,KWT,1999,58523.760136764,Middle East & North Africa,High income
Latin America & Caribbean (excluding high income),LAC,1999,14019.9976082808,,
Lao PDR,LAO,1999,2786.90027822866,East Asia & Pacific,Lower middle income
Lebanon,LBN,1999,11631.6195578302,Middle East & North Africa,Lower middle income
Liberia,LBR,1999,1524.57263385207,Sub-Saharan Africa,Low income
Libya,LBY,1999,19712.5953526207,Middle East & North Africa,Upper middle income
St. Lucia,LCA,1999,18447.5663917462,Latin America & Caribbean,Upper middle income
Latin America & Caribbean,LCN,1999,14387.8375399399,,
Least developed countries: UN classification,LDC,1999,1991.87934853235,,
Low income,LIC,1999,1680.01820169119,,
Sri Lanka,LKA,1999,6266.98151085651,South Asia,Lower middle income
Lower middle income,LMC,1999,3518.75608289393,,
Low & middle income,LMY,1999,5255.96535259187,,
Lesotho,LSO,1999,1858.416935904,Sub-Saharan Africa,Lower middle income
Late-demographic dividend,LTE,1999,7360.34306866202,,
Lithuania,LTU,1999,15605.9403432705,Europe & Central Asia,High income
Luxembourg,LUX,1999,109551.6579884,Europe & Central Asia,High income
Latvia,LVA,1999,14065.0710885662,Europe & Central Asia,High income
"Macao SAR, China",MAC,1999,53528.2082824044,East Asia & Pacific,High income
Morocco,MAR,1999,5016.37548828125,Middle East & North Africa,Lower middle income
Moldova,MDA,1999,5597.46512850295,Europe & Central Asia,Upper middle income
Madagascar,MDG,1999,1716.14992624636,Sub-Saharan Africa,Low income
Maldives,MDV,1999,13344.8253789431,South Asia,Upper middle income
Middle East & North Africa,MEA,1999,13185.4854348991,,
Mexico,MEX,1999,20229.2345044025,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,1999,3476.70194230106,East Asia & Pacific,Upper middle income
