country,countryCode,year,value,region,incomeGroup
Sri Lanka,LKA,1971,14050000000.0,South Asia,Lower middle income
Lesotho,LSO,1971,54700000.0,Sub-Saharan Africa,Lower middle income
Luxembourg,LUX,1971,1839994000.0,Europe & Central Asia,High income
Morocco,MAR,1971,22001000000.0,Middle East & North Africa,Lower middle income
Monaco,MCO,1971,276800000.0,Europe & Central Asia,High income
Madagascar,MDG,1971,66484299800.0,Sub-Saharan Africa,Low income
Maldives,MDV,1971,102009090.909091,South Asia,Upper middle income
Mexico,MEX,1971,490000000.0,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,1971,9116810.27502219,East Asia & Pacific,Upper middle income
Mali,MLI,1971,108826001400.0,Sub-Saharan Africa,Low income
Malta,MLT,1971,250901100.0,Middle East & North Africa,High income
Myanmar,MMR,1971,10437000200.0,East Asia & Pacific,Lower middle income
Mauritania,MRT,1971,1859935298.2,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1971,1379324639.37248,Sub-Saharan Africa,Upper middle income
Malaysia,MYS,1971,12955000000.0,East Asia & Pacific,Upper middle income
New Caledonia,NCL,1971,41684000768.0,East Asia & Pacific,High income
Niger,NER,1971,190979997700.0,Sub-Saharan Africa,Low income
Nigeria,NGA,1971,10375400000.0,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1971,1.1571999788,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1971,71148280000.0,Europe & Central Asia,High income
Norway,NOR,1971,102897000000.0,Europe & Central Asia,High income
Nepal,NPL,1971,8938000400.0,South Asia,Lower middle income
Nauru,NRU,1971,16973523.029819,East Asia & Pacific,High income
New Zealand,NZL,1971,6855000000.0,East Asia & Pacific,High income
Oman,OMN,1971,125100000.0,Middle East & North Africa,High income
Pakistan,PAK,1971,50791000000.0,South Asia,Lower middle income
Panama,PAN,1971,1523917200.0,Latin America & Caribbean,High income
Peru,PER,1971,320.80685759,Latin America & Caribbean,Upper middle income
Philippines,PHL,1971,53866040929.0,East Asia & Pacific,Lower middle income
Palau,PLW,1971,12706874.0,East Asia & Pacific,High income
Papua New Guinea,PNG,1971,633599800.0,East Asia & Pacific,Lower middle income
Puerto Rico,PRI,1971,5646800000.0,Latin America & Caribbean,High income
Portugal,PRT,1971,1302027000.0,Europe & Central Asia,High income
Paraguay,PRY,1971,83736000000.0002,Latin America & Caribbean,Upper middle income
French Polynesia,PYF,1971,29891225600.0,East Asia & Pacific,High income
Qatar,QAT,1971,1840800000.00001,Middle East & North Africa,High income
Rwanda,RWA,1971,22229999600.0,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1971,32237000000.0,Middle East & North Africa,High income
Sudan,SDN,1971,796800.0,Sub-Saharan Africa,Low income
Senegal,SEN,1971,368853475660.0,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1971,6929900000.0,East Asia & Pacific,High income
Solomon Islands,SLB,1971,44000000.0,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,1971,348601.1,Sub-Saharan Africa,Low income
El Salvador,SLV,1971,1186120000.0,Latin America & Caribbean,Upper middle income
Somalia,SOM,1971,2473890817.0,Sub-Saharan Africa,Low income
Sao Tome and Principe,STP,1971,1057517.91920372,Sub-Saharan Africa,Lower middle income
Suriname,SUR,1971,602000.0,Latin America & Caribbean,Upper middle income
Sweden,SWE,1971,213065276000.0,Europe & Central Asia,High income
Eswatini,SWZ,1971,97600000.0,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,1971,120500000.0,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1971,8013000000.0,Middle East & North Africa,Low income
Chad,TCD,1971,138192244700.0,Sub-Saharan Africa,Low income
Togo,TGO,1971,111422540879.48,Sub-Saharan Africa,Low income
Thailand,THA,1971,153400000500.0,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1971,1771000100.0,Latin America & Caribbean,High income
Tunisia,TUN,1971,881200000.0,Middle East & North Africa,Lower middle income
Turkiye,TUR,1971,242500.0,Europe & Central Asia,Upper middle income
Tuvalu,TUV,1971,2426000.0,East Asia & Pacific,Upper middle income
Tanzania,TZA,1971,21790533839.6732,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1971,101230000.0,Sub-Saharan Africa,Low income
Ukraine,UKR,1971,719000.0,Europe & Central Asia,Upper middle income
Uruguay,URY,1971,696200.0,Latin America & Caribbean,High income
United States,USA,1971,1164850000000.0,North America,High income
St. Vincent and the Grenadines,VCT,1971,39600000.0,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1971,57141000.0,Latin America & Caribbean,
Samoa,WSM,1971,38635113.8425934,East Asia & Pacific,Lower middle income
South Africa,ZAF,1971,16744000000.0,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1971,1180900.0,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1971,2178716300.0,Sub-Saharan Africa,Lower middle income
Andorra,AND,1972,43809600.0,Europe & Central Asia,High income
United Arab Emirates,ARE,1972,6206540139.61615,Middle East & North Africa,High income
Argentina,ARG,1972,2.7786400318,Latin America & Caribbean,Upper middle income
Australia,AUS,1972,44547000000.0,East Asia & Pacific,High income
Austria,AUT,1972,37057943000.0,Europe & Central Asia,High income
Burundi,BDI,1972,21595400000.0,Sub-Saharan Africa,Low income
Belgium,BEL,1972,40599196000.0,Europe & Central Asia,High income
Benin,BEN,1972,103414964200.0,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1972,145822056400.0,Sub-Saharan Africa,Low income
Bangladesh,BGD,1972,37729475200.0,South Asia,Lower middle income
Bahrain,BHR,1972,234246938.944335,Middle East & North Africa,High income
"Bahamas, The",BHS,1972,590900000.0,Latin America & Caribbean,High income
Belize,BLZ,1972,105700000.0,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1972,235400000.0,North America,High income
Bolivia,BOL,1972,16720.0,Latin America & Caribbean,Lower middle income
Brazil,BRA,1972,0.1260293808,Latin America & Caribbean,Upper middle income
Barbados,BRB,1972,410626198.017797,Latin America & Caribbean,High income
Brunei Darussalam,BRN,1972,763600000.0,East Asia & Pacific,High income
Bhutan,BTN,1972,532674973.853325,South Asia,Lower middle income
Botswana,BWA,1972,127100000.0,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1972,58046469600.0,Sub-Saharan Africa,Low income
Canada,CAN,1972,112317864000.0,North America,High income
Switzerland,CHE,1972,140719507000.0,Europe & Central Asia,High income
Chile,CHL,1972,246559400.0,Latin America & Caribbean,High income
China,CHN,1972,255240000000.0,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1972,466099994600.0,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1972,377600868400.0,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1972,0.0103101004,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1972,103500000000.0,Sub-Saharan Africa,Lower middle income
Colombia,COL,1972,189614000000.0,Latin America & Caribbean,Upper middle income
Costa Rica,CRI,1972,8215800000.0,Latin America & Caribbean,Upper middle income
Cuba,CUB,1972,7752798800.0,Latin America & Caribbean,Upper middle income
Germany,DEU,1972,488766454000.0,Europe & Central Asia,High income
Denmark,DNK,1972,161448778000.0,Europe & Central Asia,High income
Dominican Republic,DOM,1972,1987400000.0,Latin America & Caribbean,Upper middle income
Algeria,DZA,1972,30318497800.0,Middle East & North Africa,Upper middle income
Ecuador,ECU,1972,3184460000.0,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1972,3597100000.0,Middle East & North Africa,Lower middle income
Spain,ESP,1972,22842852000.0,Europe & Central Asia,High income
Ethiopia,ETH,1972,8096581758.1398,Sub-Saharan Africa,Low income
Finland,FIN,1972,10281898000.0,Europe & Central Asia,High income
Fiji,FJI,1972,261300000.0,East Asia & Pacific,Upper middle income
France,FRA,1972,156487000000.0,Europe & Central Asia,High income
Faroe Islands,FRO,1972,829300000.0,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,1972,25100928.16,East Asia & Pacific,Lower middle income
Gabon,GAB,1972,108500000000.0,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1972,68054000000.0,Europe & Central Asia,High income
Georgia,GEO,1972,6100.0,Europe & Central Asia,Upper middle income
Ghana,GHA,1972,281500.0,Sub-Saharan Africa,Lower middle income
Guinea,GIN,1972,95562129221.0263,Sub-Saharan Africa,Lower middle income
"Gambia, The",GMB,1972,118400000.0,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,1972,122761907.334554,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,1972,4205200000.0,Sub-Saharan Africa,Upper middle income
Greece,GRC,1972,1485925000.0,Europe & Central Asia,High income
Greenland,GRL,1972,737328900.0,Europe & Central Asia,High income
Guatemala,GTM,1972,2101300000.0,Latin America & Caribbean,Upper middle income
Guyana,GUY,1972,599300000.0,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,1972,32213000000.0,East Asia & Pacific,High income
Honduras,HND,1972,1605999900.0,Latin America & Caribbean,Lower middle income
Haiti,HTI,1972,1860000000.0,Latin America & Caribbean,Lower middle income
Hungary,HUN,1972,406450690284.022,Europe & Central Asia,High income
Indonesia,IDN,1972,4564000000000.0,East Asia & Pacific,Upper middle income
India,IND,1972,552453366230.0,South Asia,Lower middle income
Ireland,IRL,1972,3212102000.0,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1972,1299374842180.48,Middle East & North Africa,Upper middle income
Iraq,IRQ,1972,1369499999.99999,Middle East & North Africa,Upper middle income
Iceland,ISL,1972,741077000.0,Europe & Central Asia,High income
Israel,ISR,1972,3667529.93512672,Middle East & North Africa,High income
Italy,ITA,1972,43752324000.0,Europe & Central Asia,High income
Jamaica,JAM,1972,1439100000.0,Latin America & Caribbean,Upper middle income
Jordan,JOR,1972,281600000.0,Middle East & North Africa,Lower middle income
Japan,JPN,1972,98511004992000.0,East Asia & Pacific,High income
Kenya,KEN,1972,15052000000.0,Sub-Saharan Africa,Lower middle income
Kiribati,KIR,1972,15812000.0,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,1972,44100000.0,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1972,4267700000000.0,East Asia & Pacific,High income
Kuwait,KWT,1972,1464000000.0,Middle East & North Africa,High income
Liberia,LBR,1972,368097999.999999,Sub-Saharan Africa,Low income
Libya,LBY,1972,2072167266.24785,Middle East & North Africa,Upper middle income
Liechtenstein,LIE,1972,477178200.0,Europe & Central Asia,High income
Sri Lanka,LKA,1972,15247000000.0,South Asia,Lower middle income
Lesotho,LSO,1972,62200000.0,Sub-Saharan Africa,Lower middle income
Luxembourg,LUX,1972,2074942000.0,Europe & Central Asia,High income
Morocco,MAR,1972,23345000000.0,Middle East & North Africa,Lower middle income
Monaco,MCO,1972,309500000.0,Europe & Central Asia,High income
Madagascar,MDG,1972,67623325500.0,Sub-Saharan Africa,Low income
Maldives,MDV,1972,110024091.091491,South Asia,Upper middle income
Mexico,MEX,1972,565000000.0,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,1972,9973652.28820094,East Asia & Pacific,Upper middle income
Mali,MLI,1972,122640998400.0,Sub-Saharan Africa,Low income
Malta,MLT,1972,262301100.0,Middle East & North Africa,High income
Myanmar,MMR,1972,10771999700.0,East Asia & Pacific,Lower middle income
Mauritania,MRT,1972,1977801467.8,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1972,1701200852.49869,Sub-Saharan Africa,Upper middle income
Malaysia,MYS,1972,14220000000.0,East Asia & Pacific,Upper middle income
New Caledonia,NCL,1972,46447001600.0,East Asia & Pacific,High income
Niger,NER,1972,187200995300.0,Sub-Saharan Africa,Low income
Nigeria,NGA,1972,11034700000.0,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1972,1.2331800461,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1972,79674630000.0,Europe & Central Asia,High income
Norway,NOR,1972,114362000000.0,Europe & Central Asia,High income
Nepal,NPL,1972,10369000400.0,South Asia,Lower middle income
Nauru,NRU,1972,18604533.8658147,East Asia & Pacific,High income
New Zealand,NZL,1972,7872000000.0,East Asia & Pacific,High income
Oman,OMN,1972,140800000.0,Middle East & North Africa,High income
Pakistan,PAK,1972,54673000000.0,South Asia,Lower middle income
Panama,PAN,1972,1673411700.0,Latin America & Caribbean,High income
Peru,PER,1972,355.63029893,Latin America & Caribbean,Upper middle income
Philippines,PHL,1972,60526235890.0,East Asia & Pacific,Lower middle income
Palau,PLW,1972,13956474.0,East Asia & Pacific,High income
Papua New Guinea,PNG,1972,717099700.0,East Asia & Pacific,Lower middle income
Puerto Rico,PRI,1972,6328900000.0,Latin America & Caribbean,High income
Portugal,PRT,1972,1516157000.0,Europe & Central Asia,High income
Paraguay,PRY,1972,96899000000.0003,Latin America & Caribbean,Upper middle income
French Polynesia,PYF,1972,29916319744.0,East Asia & Pacific,High income
Qatar,QAT,1972,2238000100.00001,Middle East & North Africa,High income
Rwanda,RWA,1972,22699999200.0,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1972,40056000000.0,Middle East & North Africa,High income
Sudan,SDN,1972,864600.0,Sub-Saharan Africa,Low income
Senegal,SEN,1972,408500769510.0,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1972,8302300000.0,East Asia & Pacific,High income
Solomon Islands,SLB,1972,34000000.0,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,1972,372668.8,Sub-Saharan Africa,Low income
El Salvador,SLV,1972,1263720000.0,Latin America & Caribbean,Upper middle income
Somalia,SOM,1972,3126285895.0,Sub-Saharan Africa,Low income
Sao Tome and Principe,STP,1972,1120829.56362931,Sub-Saharan Africa,Lower middle income
Suriname,SUR,1972,623900.0,Latin America & Caribbean,Upper middle income
Sweden,SWE,1972,233139224000.0,Europe & Central Asia,High income
Eswatini,SWZ,1972,112800000.0,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,1972,163600000.0,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1972,9228000000.0,Middle East & North Africa,Low income
Chad,TCD,1972,147543915400.0,Sub-Saharan Africa,Low income
Togo,TGO,1972,119472164716.187,Sub-Saharan Africa,Low income
Thailand,THA,1972,170099998700.0,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1972,2081500000.0,Latin America & Caribbean,High income
Tunisia,TUN,1972,1067500000.0,Middle East & North Africa,Lower middle income
Turkiye,TUR,1972,289100.0,Europe & Central Asia,Upper middle income
Tuvalu,TUV,1972,2541000.0,East Asia & Pacific,Upper middle income
Tanzania,TZA,1972,24805772162.6114,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1972,106500000.0,Sub-Saharan Africa,Low income
Ukraine,UKR,1972,752000.0,Europe & Central Asia,Upper middle income
Uruguay,URY,1972,1162200.0,Latin America & Caribbean,High income
United States,USA,1972,1279110000000.0,North America,High income
St. Vincent and the Grenadines,VCT,1972,53000000.0,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1972,61502000.0,Latin America & Caribbean,
Samoa,WSM,1972,42257155.1841894,East Asia & Pacific,Lower middle income
South Africa,ZAF,1972,18846000000.0,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1972,1337500.0,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1972,2677729400.0,Sub-Saharan Africa,Lower middle income
Andorra,AND,1973,52817200.0,Europe & Central Asia,High income
United Arab Emirates,ARE,1973,16909196156.0421,Middle East & North Africa,High income
Argentina,ARG,1973,4.7289600372,Latin America & Caribbean,Upper middle income
Australia,AUS,1973,49820000000.0,East Asia & Pacific,High income
Austria,AUT,1973,41997559000.0,Europe & Central Asia,High income
Burundi,BDI,1973,24355100000.0,Sub-Saharan Africa,Low income
Belgium,BEL,1973,46130061000.0,Europe & Central Asia,High income
Benin,BEN,1973,112419971100.0,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1973,150399729700.0,Sub-Saharan Africa,Low income
Bangladesh,BGD,1973,62922812900.0,South Asia,Lower middle income
Bahrain,BHR,1973,304171398.801578,Middle East & North Africa,High income
"Bahamas, The",BHS,1973,670900000.0,Latin America & Caribbean,High income
Belize,BLZ,1973,127700000.0,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1973,269500000.0,North America,High income
Bolivia,BOL,1973,25272.0,Latin America & Caribbean,Lower middle income
Brazil,BRA,1973,0.1861215459,Latin America & Caribbean,Upper middle income
Barbados,BRB,1973,510901804.22428,Latin America & Caribbean,High income
Brunei Darussalam,BRN,1973,1064800000.0,East Asia & Pacific,High income
Bhutan,BTN,1973,610849116.954773,South Asia,Lower middle income
Botswana,BWA,1973,169450000.0,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1973,60443775600.0,Sub-Saharan Africa,Low income
Canada,CAN,1973,131777520000.0,North America,High income
Switzerland,CHE,1973,156815860000.0,Europe & Central Asia,High income
Chile,CHL,1973,1205476300.0,Latin America & Caribbean,High income
China,CHN,1973,275620000000.0,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1973,559100002300.0,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1973,423800012800.0,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1973,0.0131432999,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1973,120800000000.0,Sub-Saharan Africa,Lower middle income
Colombia,COL,1973,243160000000.0,Latin America & Caribbean,Upper middle income
Costa Rica,CRI,1973,10162400100.0,Latin America & Caribbean,Upper middle income
Cuba,CUB,1973,8279811300.0,Latin America & Caribbean,Upper middle income
Germany,DEU,1973,544378101000.0,Europe & Central Asia,High income
Denmark,DNK,1973,185904926000.0,Europe & Central Asia,High income
Dominican Republic,DOM,1973,2344800000.0,Latin America & Caribbean,Upper middle income
Algeria,DZA,1973,34504847400.0,Middle East & North Africa,Upper middle income
Ecuador,ECU,1973,3889890000.0,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1973,3997000000.0,Middle East & North Africa,Lower middle income
Spain,ESP,1973,27539562000.0,Europe & Central Asia,High income
Ethiopia,ETH,1973,8542906413.06038,Sub-Saharan Africa,Low income
Finland,FIN,1973,12514888000.0,Europe & Central Asia,High income
Fiji,FJI,1973,338300100.0,East Asia & Pacific,Upper middle income
France,FRA,1973,179495000000.0,Europe & Central Asia,High income
Faroe Islands,FRO,1973,975400000.0,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,1973,34821467.3552941,East Asia & Pacific,Lower middle income
Gabon,GAB,1973,161100000000.0,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1973,78594000000.0,Europe & Central Asia,High income
Georgia,GEO,1973,6500.0,Europe & Central Asia,Upper middle income
Ghana,GHA,1973,350100.0,Sub-Saharan Africa,Lower middle income
Guinea,GIN,1973,106730971300.315,Sub-Saharan Africa,Lower middle income
"Gambia, The",GMB,1973,128000000.0,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,1973,137075456.081723,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,1973,4730900000.0,Sub-Saharan Africa,Upper middle income
Greece,GRC,1973,1942028000.0,Europe & Central Asia,High income
Greenland,GRL,1973,847860100.0,Europe & Central Asia,High income
Guatemala,GTM,1973,2569200100.0,Latin America & Caribbean,Upper middle income
Guyana,GUY,1973,644800000.0,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,1973,41327000000.0,East Asia & Pacific,High income
Honduras,HND,1973,1824999900.0,Latin America & Caribbean,Lower middle income
Haiti,HTI,1973,2334000000.0,Latin America & Caribbean,Lower middle income
Hungary,HUN,1973,446004164740.592,Europe & Central Asia,High income
Indonesia,IDN,1973,6753400000000.0,East Asia & Pacific,Upper middle income
India,IND,1973,672406564750.0,South Asia,Lower middle income
Ireland,IRL,1973,3877492000.0,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1973,1865441538822.63,Middle East & North Africa,Upper middle income
Iraq,IRQ,1973,1555199999.99999,Middle East & North Africa,Upper middle income
Iceland,ISL,1973,1040497000.0,Europe & Central Asia,High income
Israel,ISR,1973,4734320.96188412,Middle East & North Africa,High income
Italy,ITA,1973,52840658000.0,Europe & Central Asia,High income
Jamaica,JAM,1973,1719900000.0,Latin America & Caribbean,Upper middle income
Jordan,JOR,1973,310100000.0,Middle East & North Africa,Lower middle income
Japan,JPN,1973,119945590758000.0,East Asia & Pacific,High income
Kenya,KEN,1973,17566000000.0,Sub-Saharan Africa,Lower middle income
Kiribati,KIR,1973,22226000.0,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,1973,47400000.0,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1973,5527300000000.0,East Asia & Pacific,High income
Kuwait,KWT,1973,1604100000.0,Middle East & North Africa,High income
Liberia,LBR,1973,386968299.999999,Sub-Saharan Africa,Low income
Libya,LBY,1973,2587991102.3728,Middle East & North Africa,Upper middle income
Liechtenstein,LIE,1973,525137200.0,Europe & Central Asia,High income
Sri Lanka,LKA,1973,18404000000.0,South Asia,Lower middle income
Lesotho,LSO,1973,84100000.0,Sub-Saharan Africa,Lower middle income
Luxembourg,LUX,1973,2521662000.0,Europe & Central Asia,High income
Morocco,MAR,1973,25636000000.0,Middle East & North Africa,Lower middle income
Monaco,MCO,1973,355400000.0,Europe & Central Asia,High income
Madagascar,MDG,1973,73689662300.0,Sub-Saharan Africa,Low income
Maldives,MDV,1973,123139545.728145,South Asia,Upper middle income
Mexico,MEX,1973,691000000.0,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,1973,11607365.8067834,East Asia & Pacific,Upper middle income
Mali,MLI,1973,125639000100.0,Sub-Saharan Africa,Low income
Malta,MLT,1973,296906700.0,Middle East & North Africa,High income
Myanmar,MMR,1973,11735000100.0,East Asia & Pacific,Lower middle income
Mauritania,MRT,1973,2198739528.1,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1973,2200230728.26538,Sub-Saharan Africa,Upper middle income
Malaysia,MYS,1973,18723000000.0,East Asia & Pacific,Upper middle income
New Caledonia,NCL,1973,43953000448.0,East Asia & Pacific,High income
Niger,NER,1973,210939002900.0,Sub-Saharan Africa,Low income
Nigeria,NGA,1973,12251600000.0,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1973,1.5310000181,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1973,91137378000.0,Europe & Central Asia,High income
Norway,NOR,1973,129928000000.0,Europe & Central Asia,High income
Nepal,NPL,1973,9969000400.0,South Asia,Lower middle income
Nauru,NRU,1973,20706521.7784877,East Asia & Pacific,High income
New Zealand,NZL,1973,9201000000.0,East Asia & Pacific,High income
Oman,OMN,1973,169400000.0,Middle East & North Africa,High income
Pakistan,PAK,1973,67492000000.0,South Asia,Lower middle income
Panama,PAN,1973,1913793400.0,Latin America & Caribbean,High income
Peru,PER,1973,425.48257933,Latin America & Caribbean,Upper middle income
Philippines,PHL,1973,77105740135.0,East Asia & Pacific,Lower middle income
Palau,PLW,1973,15331889.0,East Asia & Pacific,High income
Papua New Guinea,PNG,1973,914700000.0,East Asia & Pacific,Lower middle income
Puerto Rico,PRI,1973,7002400000.0,Latin America & Caribbean,High income
Portugal,PRT,1973,1845576000.0,Europe & Central Asia,High income
Paraguay,PRY,1973,125437000000.0,Latin America & Caribbean,Upper middle income
French Polynesia,PYF,1973,34953146368.0,East Asia & Pacific,High income
Qatar,QAT,1973,3172600100.00001,Middle East & North Africa,High income
Rwanda,RWA,1973,24399999000.0,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1973,55404000000.0,Middle East & North Africa,High income
Sudan,SDN,1973,1071500.0,Sub-Saharan Africa,Low income
Senegal,SEN,1973,415331389430.0,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1973,10395600000.0,East Asia & Pacific,High income
Solomon Islands,SLB,1973,39000000.0,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,1973,469584.6,Sub-Saharan Africa,Low income
El Salvador,SLV,1973,1442320000.0,Latin America & Caribbean,Upper middle income
Somalia,SOM,1973,3038359104.0,Sub-Saharan Africa,Low income
Sao Tome and Principe,STP,1973,1373124.52136478,Sub-Saharan Africa,Lower middle income
Suriname,SUR,1973,678900.0,Latin America & Caribbean,Upper middle income
Sweden,SWE,1973,259439311000.0,Europe & Central Asia,High income
Eswatini,SWZ,1973,154000000.0,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,1973,200800000.0,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1973,9861000000.0,Middle East & North Africa,Low income
Chad,TCD,1973,144253764000.0,Sub-Saharan Africa,Low income
Togo,TGO,1973,127945297036.17,Sub-Saharan Africa,Low income
Thailand,THA,1973,222099996700.0,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1973,2564199900.0,Latin America & Caribbean,High income
Tunisia,TUN,1973,1151300000.0,Middle East & North Africa,Lower middle income
Turkiye,TUR,1973,364000.0,Europe & Central Asia,Upper middle income
Tuvalu,TUV,1973,2663000.0,East Asia & Pacific,Upper middle income
Tanzania,TZA,1973,29093271480.6292,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1973,121560000.0,Sub-Saharan Africa,Low income
Ukraine,UKR,1973,809000.0,Europe & Central Asia,Upper middle income
Uruguay,URY,1973,3398000.0,Latin America & Caribbean,High income
United States,USA,1973,1425376000000.0,North America,High income
St. Vincent and the Grenadines,VCT,1973,59100000.0,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1973,73253000.0,Latin America & Caribbean,
Samoa,WSM,1973,50708586.439812,East Asia & Pacific,Lower middle income
South Africa,ZAF,1973,23083000000.0,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1973,1588100.0,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1973,3309353600.0,Sub-Saharan Africa,Lower middle income
Andorra,AND,1974,64679900.0,Europe & Central Asia,High income
United Arab Emirates,ARE,1974,46129476175.4345,Middle East & North Africa,High income
Argentina,ARG,1974,6.5193099976,Latin America & Caribbean,Upper middle income
Australia,AUS,1974,60362000000.0,East Asia & Pacific,High income
Austria,AUT,1974,47801145000.0,Europe & Central Asia,High income
Burundi,BDI,1974,27189500000.0,Sub-Saharan Africa,Low income
Belgium,BEL,1974,54105540000.0,Europe & Central Asia,High income
Benin,BEN,1974,133508014100.0,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1974,180801323000.0,Sub-Saharan Africa,Low income
Bangladesh,BGD,1974,99674260500.0,South Asia,Lower middle income
Bahrain,BHR,1974,411388902.616958,Middle East & North Africa,High income
"Bahamas, The",BHS,1974,632400000.0,Latin America & Caribbean,High income
Belize,BLZ,1974,176500000.0,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1974,312600000.0,North America,High income
Bolivia,BOL,1974,42026.0,Latin America & Caribbean,Lower middle income
Brazil,BRA,1974,0.2709586014,Latin America & Caribbean,Upper middle income
Barbados,BRB,1974,640206931.7,Latin America & Caribbean,High income
Brunei Darussalam,BRN,1974,2616200000.0,East Asia & Pacific,High income
Bhutan,BTN,1974,752653376.301448,South Asia,Lower middle income
Botswana,BWA,1974,207950000.0,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1974,67733982000.0,Sub-Saharan Africa,Low income
Canada,CAN,1974,157408306000.0,North America,High income
Switzerland,CHE,1974,170127002000.0,Europe & Central Asia,High income
Chile,CHL,1974,9609527600.0,Latin America & Caribbean,High income
China,CHN,1974,282770000000.0,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1974,738999992300.0,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1974,519299989500.0,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1974,0.0160269235,Sub-Saharan Africa,Low income
