country,countryCode,year,value,region,incomeGroup
High income,HIC,1996,20844.3390505606,,
"Hong Kong SAR, China",HKG,1996,25098.2457624482,East Asia & Pacific,High income
Honduras,HND,1996,2313.05477352282,Latin America & Caribbean,Lower middle income
Heavily indebted poor countries (HIPC),HPC,1996,1178.64762393514,,
Croatia,HRV,1996,8801.12367550378,Europe & Central Asia,High income
Haiti,HTI,1996,2052.82557527286,Latin America & Caribbean,Lower middle income
Hungary,HUN,1996,9349.01376457259,Europe & Central Asia,High income
IBRD only,IBD,1996,3786.61452555344,,
IDA & IBRD total,IBT,1996,3313.6654621208,,
IDA total,IDA,1996,1549.97994839577,,
IDA blend,IDB,1996,2262.78356375534,,
Indonesia,IDN,1996,4850.79079810109,East Asia & Pacific,Upper middle income
IDA only,IDX,1996,1197.51053543397,,
India,IND,1996,1688.53025104628,South Asia,Lower middle income
Ireland,IRL,1996,20473.9403255253,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1996,9708.11144685186,Middle East & North Africa,Upper middle income
Iraq,IRQ,1996,5002.36747791338,Middle East & North Africa,Upper middle income
Iceland,ISL,1996,24767.0742830061,Europe & Central Asia,High income
Israel,ISR,1996,21538.2990679159,Middle East & North Africa,High income
Italy,ITA,1996,23050.9144759221,Europe & Central Asia,High income
Jamaica,JAM,1996,6337.77139665265,Latin America & Caribbean,Upper middle income
Jordan,JOR,1996,5387.99696942044,Middle East & North Africa,Lower middle income
Japan,JPN,1996,25000.533923594,East Asia & Pacific,High income
Kazakhstan,KAZ,1996,6149.93704083176,Europe & Central Asia,Upper middle income
Kenya,KEN,1996,1856.85989549418,Sub-Saharan Africa,Lower middle income
Kyrgyz Republic,KGZ,1996,1505.4611974037,Europe & Central Asia,Lower middle income
Cambodia,KHM,1996,810.963589981576,East Asia & Pacific,Lower middle income
Kiribati,KIR,1996,1517.26688497484,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,1996,12434.2943066733,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1996,14694.0962445008,East Asia & Pacific,High income
Kuwait,KWT,1996,57812.4991935285,Middle East & North Africa,High income
Latin America & Caribbean (excluding high income),LAC,1996,7593.98484862309,,
Lao PDR,LAO,1996,1435.31046518989,East Asia & Pacific,Lower middle income
Lebanon,LBN,1996,7560.76468070103,Middle East & North Africa,Lower middle income
Liberia,LBR,1996,285.858613135376,Sub-Saharan Africa,Low income
Libya,LBY,1996,20065.6907408584,Middle East & North Africa,Upper middle income
St. Lucia,LCA,1996,8295.01782400995,Latin America & Caribbean,Upper middle income
Latin America & Caribbean,LCN,1996,7806.29294218255,,
Least developed countries: UN classification,LDC,1996,1090.33787567218,,
Low income,LIC,1996,851.468453089144,,
Sri Lanka,LKA,1996,3500.04291142319,South Asia,Lower middle income
Lower middle income,LMC,1996,1980.46311518028,,
Low & middle income,LMY,1996,3101.4107877764,,
Lesotho,LSO,1996,1112.77339641558,Sub-Saharan Africa,Lower middle income
Late-demographic dividend,LTE,1996,3853.26575585239,,
Lithuania,LTU,1996,6383.33455282493,Europe & Central Asia,High income
Luxembourg,LUX,1996,39707.461526777,Europe & Central Asia,High income
Latvia,LVA,1996,5806.89814805549,Europe & Central Asia,High income
"Macao SAR, China",MAC,1996,35247.7658280534,East Asia & Pacific,High income
Morocco,MAR,1996,3526.54907226563,Middle East & North Africa,Lower middle income
Moldova,MDA,1996,3021.30988328912,Europe & Central Asia,Upper middle income
Madagascar,MDG,1996,1133.87030873404,Sub-Saharan Africa,Low income
Maldives,MDV,1996,6654.67134943474,South Asia,Upper middle income
Middle East & North Africa,MEA,1996,9823.1383769557,,
Mexico,MEX,1996,9585.91215215976,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,1996,2449.80388448365,East Asia & Pacific,Upper middle income
Middle income,MIC,1996,3285.83765291612,,
North Macedonia,MKD,1996,5070.95877162264,Europe & Central Asia,Upper middle income
Mali,MLI,1996,963.515099968045,Sub-Saharan Africa,Low income
Malta,MLT,1996,14656.2847153908,Middle East & North Africa,High income
Myanmar,MMR,1996,657.129409587907,East Asia & Pacific,Lower middle income
Middle East & North Africa (excluding high income),MNA,1996,6034.51516019073,,
Mongolia,MNG,1996,3173.19768450592,East Asia & Pacific,Upper middle income
Mozambique,MOZ,1996,358.713143591939,Sub-Saharan Africa,Low income
Mauritania,MRT,1996,2365.11111815328,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1996,7203.75985634837,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1996,888.033450876613,Sub-Saharan Africa,Low income
Malaysia,MYS,1996,11800.4076478997,East Asia & Pacific,Upper middle income
North America,NAC,1996,29384.3039610065,,
Namibia,NAM,1996,4600.68183920432,Sub-Saharan Africa,Upper middle income
Niger,NER,1996,738.089265795988,Sub-Saharan Africa,Low income
Nigeria,NGA,1996,2133.65522077911,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1996,2284.95275852091,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1996,24506.9491573887,Europe & Central Asia,High income
Norway,NOR,1996,26816.3138408281,Europe & Central Asia,High income
Nepal,NPL,1996,1108.17012834361,South Asia,Lower middle income
Nauru,NRU,1996,5527.90882948709,East Asia & Pacific,High income
New Zealand,NZL,1996,18441.6345459801,East Asia & Pacific,High income
OECD members,OED,1996,20884.7362857683,,
Oman,OMN,1996,33828.8794788312,Middle East & North Africa,High income
Other small states,OSS,1996,10008.9964679564,,
Pakistan,PAK,1996,2423.76506061843,South Asia,Lower middle income
Panama,PAN,1996,7278.99961922835,Latin America & Caribbean,High income
Peru,PER,1996,4538.18600596064,Latin America & Caribbean,Upper middle income
Philippines,PHL,1996,3136.41239695476,East Asia & Pacific,Lower middle income
Palau,PLW,1996,10746.6926053617,East Asia & Pacific,High income
Papua New Guinea,PNG,1996,2592.98831258949,East Asia & Pacific,Lower middle income
Poland,POL,1996,8275.1891474161,Europe & Central Asia,High income
Pre-demographic dividend,PRE,1996,1645.89907990602,,
Puerto Rico,PRI,1996,18260.049895076,Latin America & Caribbean,High income
Portugal,PRT,1996,14916.4448326258,Europe & Central Asia,High income
Paraguay,PRY,1996,7003.99170830423,Latin America & Caribbean,Upper middle income
West Bank and Gaza,PSE,1996,2268.535852332,Middle East & North Africa,Lower middle income
Pacific island small states,PSS,1996,3542.87289046499,,
Post-demographic dividend,PST,1996,22492.4469288108,,
Qatar,QAT,1996,62302.3448782515,Middle East & North Africa,High income
Romania,ROU,1996,5743.53066478701,Europe & Central Asia,High income
Russian Federation,RUS,1996,5517.85888671875,Europe & Central Asia,High income
Rwanda,RWA,1996,498.38074859277,Sub-Saharan Africa,Low income
South Asia,SAS,1996,1735.6940355551,,
Saudi Arabia,SAU,1996,37558.5058060872,Middle East & North Africa,High income
Sudan,SDN,1996,2094.0087890625,Sub-Saharan Africa,Low income
Senegal,SEN,1996,1721.56852409724,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1996,36872.7035852955,East Asia & Pacific,High income
Solomon Islands,SLB,1996,1877.16977609092,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,1996,674.43890277106,Sub-Saharan Africa,Low income
El Salvador,SLV,1996,3885.29455842778,Latin America & Caribbean,Upper middle income
Somalia,SOM,1996,417.720756094378,Sub-Saharan Africa,Low income
Serbia,SRB,1996,5227.57220110229,Europe & Central Asia,Upper middle income
Sub-Saharan Africa (excluding high income),SSA,1996,1923.14878128468,,
Sub-Saharan Africa,SSF,1996,1924.41494988029,,
Small states,SST,1996,8949.48599920695,,
Sao Tome and Principe,STP,1996,1711.95350240719,Sub-Saharan Africa,Lower middle income
Suriname,SUR,1996,6968.17859389259,Latin America & Caribbean,Upper middle income
Slovak Republic,SVK,1996,9404.18827603328,Europe & Central Asia,High income
Slovenia,SVN,1996,14303.3173761304,Europe & Central Asia,High income
Sweden,SWE,1996,23925.7396937441,Europe & Central Asia,High income
Eswatini,SWZ,1996,4120.10843250463,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,1996,11930.79889073,Sub-Saharan Africa,High income
Chad,TCD,1996,747.851874308325,Sub-Saharan Africa,Low income
East Asia & Pacific (IDA & IBRD countries),TEA,1996,2688.74868558073,,
Europe & Central Asia (IDA & IBRD countries),TEC,1996,5869.99456401046,,
Togo,TGO,1996,1253.92598801839,Sub-Saharan Africa,Low income
Thailand,THA,1996,7287.02155281931,East Asia & Pacific,Upper middle income
Tajikistan,TJK,1996,840.714486376122,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1996,3604.96546832512,Europe & Central Asia,Upper middle income
Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,7762.30144391971,,
Timor-Leste,TLS,1996,1198.21967451867,East Asia & Pacific,Lower middle income
Middle East & North Africa (IDA & IBRD countries),TMN,1996,6072.95425849559,,
Tonga,TON,1996,3079.20953086658,East Asia & Pacific,Upper middle income
South Asia (IDA & IBRD),TSA,1996,1735.6940355551,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1996,1924.41494988029,,
Trinidad and Tobago,TTO,1996,9788.62630559085,Latin America & Caribbean,High income
Tunisia,TUN,1996,4966.96915930971,Middle East & North Africa,Lower middle income
Turkiye,TUR,1996,10969.1227486609,Europe & Central Asia,Upper middle income
Tuvalu,TUV,1996,1915.08262162732,East Asia & Pacific,Upper middle income
Tanzania,TZA,1996,1019.44860839844,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1996,968.558306951284,Sub-Saharan Africa,Low income
Ukraine,UKR,1996,3824.8125,Europe & Central Asia,Upper middle income
Upper middle income,UMC,1996,4408.52132304364,,
Uruguay,URY,1996,9464.14071197121,Latin America & Caribbean,High income
United States,USA,1996,29967.7127181749,North America,High income
Uzbekistan,UZB,1996,2226.05726441312,Europe & Central Asia,Lower middle income
St. Vincent and the Grenadines,VCT,1996,5384.0744253446,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1996,11336.317258776,Latin America & Caribbean,
Viet Nam,VNM,1996,1970.95687422954,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1996,1954.39397192782,East Asia & Pacific,Lower middle income
World,WLD,1996,6877.43228519905,,
Samoa,WSM,1996,2671.45238039279,East Asia & Pacific,Lower middle income
"Yemen, Rep.",YEM,1996,2363.06486834871,Middle East & North Africa,Low income
South Africa,ZAF,1996,7282.47452094288,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1996,1602.74397143145,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1996,2186.11478605486,Sub-Saharan Africa,Lower middle income
Aruba,ABW,1997,28719.3496232204,Latin America & Caribbean,High income
Africa Eastern and Southern,AFE,1997,2029.9326816621,,
Africa Western and Central,AFW,1997,1936.50763562733,,
Angola,AGO,1997,3133.45363715996,Sub-Saharan Africa,Lower middle income
Albania,ALB,1997,2717.1448652579,Europe & Central Asia,Upper middle income
Andorra,AND,1997,29129.7077983302,Europe & Central Asia,High income
Arab World,ARB,1997,8934.84038772968,,
United Arab Emirates,ARE,1997,96824.204011481,Middle East & North Africa,High income
Argentina,ARG,1997,11445.4510864597,Latin America & Caribbean,Upper middle income
Armenia,ARM,1997,2024.11993649264,Europe & Central Asia,Upper middle income
Antigua and Barbuda,ATG,1997,16718.475362589,Latin America & Caribbean,High income
Australia,AUS,1997,23124.9639117233,East Asia & Pacific,High income
Austria,AUT,1997,25422.0232889956,Europe & Central Asia,High income
Azerbaijan,AZE,1997,2522.84373040765,Europe & Central Asia,Upper middle income
Burundi,BDI,1997,525.876618019156,Sub-Saharan Africa,Low income
Belgium,BEL,1997,23727.8975208193,Europe & Central Asia,High income
Benin,BEN,1997,1554.27817232496,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1997,796.657154772457,Sub-Saharan Africa,Low income
Bangladesh,BGD,1997,1371.07675772452,South Asia,Lower middle income
Bulgaria,BGR,1997,5749.38118454533,Europe & Central Asia,High income
Bahrain,BHR,1997,35551.6909649151,Middle East & North Africa,High income
"Bahamas, The",BHS,1997,22023.6095603997,Latin America & Caribbean,High income
Bosnia and Herzegovina,BIH,1997,3018.22360509825,Europe & Central Asia,Upper middle income
Belarus,BLR,1997,4601.89591988336,Europe & Central Asia,Upper middle income
Belize,BLZ,1997,6227.02054594537,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1997,44757.7794168298,North America,High income
Bolivia,BOL,1997,3132.85980502392,Latin America & Caribbean,Lower middle income
Brazil,BRA,1997,8505.40753135029,Latin America & Caribbean,Upper middle income
Barbados,BRB,1997,11494.757658403,Latin America & Caribbean,High income
Brunei Darussalam,BRN,1997,63869.1629110812,East Asia & Pacific,High income
Bhutan,BTN,1997,2690.69732934237,South Asia,Lower middle income
Botswana,BWA,1997,8076.98281098758,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1997,639.334733765117,Sub-Saharan Africa,Low income
Canada,CAN,1997,25258.8605604948,North America,High income
Central Europe and the Baltics,CEB,1997,8704.63922342379,,
Switzerland,CHE,1997,32728.0114219533,Europe & Central Asia,High income
Chile,CHL,1997,8581.43649230191,Latin America & Caribbean,High income
China,CHN,1997,2266.92235101644,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1997,3180.58880973224,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1997,1892.31851107141,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1997,510.516682692844,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1997,3525.65634059654,Sub-Saharan Africa,Lower middle income
Colombia,COL,1997,6829.66808340567,Latin America & Caribbean,Upper middle income
Comoros,COM,1997,1610.22755300381,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,1997,2192.6433442172,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,1997,6820.68464884432,Latin America & Caribbean,Upper middle income
Caribbean small states,CSS,1997,9198.3595300404,,
Cyprus,CYP,1997,17777.412109375,Europe & Central Asia,High income
Czechia,CZE,1997,14821.9210096513,Europe & Central Asia,High income
Germany,DEU,1997,24568.1428908736,Europe & Central Asia,High income
Dominica,DMA,1997,5871.75350779815,Latin America & Caribbean,Upper middle income
Denmark,DNK,1997,24923.7960640886,Europe & Central Asia,High income
Dominican Republic,DOM,1997,5656.50773495661,Latin America & Caribbean,Upper middle income
Algeria,DZA,1997,8157.27836075139,Middle East & North Africa,Upper middle income
East Asia & Pacific (excluding high income),EAP,1997,2849.07372051385,,
Early-demographic dividend,EAR,1997,3932.53607258348,,
East Asia & Pacific,EAS,1997,5141.73498667175,,
Europe & Central Asia (excluding high income),ECA,1997,5947.15163966353,,
Europe & Central Asia,ECS,1997,13950.7669924304,,
Ecuador,ECU,1997,5813.56739003573,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1997,4761.12931440273,Middle East & North Africa,Lower middle income
Euro area,EMU,1997,21737.9564056665,,
Eritrea,ERI,1997,1477.4114022734,Sub-Saharan Africa,Low income
Spain,ESP,1997,17909.4373888597,Europe & Central Asia,High income
Estonia,EST,1997,7977.91655116702,Europe & Central Asia,High income
Ethiopia,ETH,1997,461.923203927135,Sub-Saharan Africa,Low income
European Union,EUU,1997,19065.8070512513,,
Fragile and conflict affected situations,FCS,1997,2401.33187979222,,
Finland,FIN,1997,21790.4773658676,Europe & Central Asia,High income
Fiji,FJI,1997,5172.65211348914,East Asia & Pacific,Upper middle income
France,FRA,1997,22237.7345741183,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,1997,2096.54305835899,East Asia & Pacific,Lower middle income
Gabon,GAB,1997,14857.9639985401,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,1997,23065.1905194119,Europe & Central Asia,High income
Georgia,GEO,1997,2615.64621065829,Europe & Central Asia,Upper middle income
Ghana,GHA,1997,2093.42703547453,Sub-Saharan Africa,Lower middle income
Guinea,GIN,1997,1111.07527899025,Sub-Saharan Africa,Lower middle income
"Gambia, The",GMB,1997,1569.87492586423,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,1997,1121.21758601973,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,1997,4468.85151666411,Sub-Saharan Africa,Upper middle income
Greece,GRC,1997,17152.7626650874,Europe & Central Asia,High income
Grenada,GRD,1997,5659.49524982521,Latin America & Caribbean,Upper middle income
Greenland,GRL,1997,24215.2163467646,Europe & Central Asia,High income
Guatemala,GTM,1997,4315.00974234167,Latin America & Caribbean,Upper middle income
Guyana,GUY,1997,5667.00807361925,Latin America & Caribbean,High income
High income,HIC,1997,21777.6929467046,,
"Hong Kong SAR, China",HKG,1997,26610.6088838701,East Asia & Pacific,High income
Honduras,HND,1997,2394.01252128075,Latin America & Caribbean,Lower middle income
Heavily indebted poor countries (HIPC),HPC,1997,1237.14868673557,,
Croatia,HRV,1997,9532.38695792858,Europe & Central Asia,High income
Haiti,HTI,1997,2105.53068261882,Latin America & Caribbean,Lower middle income
Hungary,HUN,1997,9823.02576267536,Europe & Central Asia,High income
IBRD only,IBD,1997,3990.08040448079,,
IDA & IBRD total,IBT,1997,3480.06144446245,,
IDA total,IDA,1997,1598.52508159198,,
IDA blend,IDB,1997,2285.4929012193,,
Indonesia,IDN,1997,5084.19193645535,East Asia & Pacific,Upper middle income
IDA only,IDX,1997,1258.79015868386,,
India,IND,1997,1753.23556790086,South Asia,Lower middle income
Ireland,IRL,1997,22632.0933592072,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1997,9867.56758698182,Middle East & North Africa,Upper middle income
Iraq,IRQ,1997,5978.3263650711,Middle East & North Africa,Upper middle income
Iceland,ISL,1997,26868.1114985746,Europe & Central Asia,High income
Israel,ISR,1997,22169.0261530917,Middle East & North Africa,High income
Italy,ITA,1997,23871.4157126871,Europe & Central Asia,High income
Jamaica,JAM,1997,6318.50636795161,Latin America & Caribbean,Upper middle income
Jordan,JOR,1997,5512.73726051929,Middle East & North Africa,Lower middle income
Japan,JPN,1997,25620.0681023794,East Asia & Pacific,High income
Kazakhstan,KAZ,1997,6463.50461104212,Europe & Central Asia,Upper middle income
Kenya,KEN,1997,1847.76685449214,Sub-Saharan Africa,Lower middle income
Kyrgyz Republic,KGZ,1997,1658.894170014,Europe & Central Asia,Lower middle income
Cambodia,KHM,1997,839.315222004645,East Asia & Pacific,Lower middle income
Kiribati,KIR,1997,1533.74054824551,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,1997,13338.8467833025,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1997,15721.7056576921,East Asia & Pacific,High income
Kuwait,KWT,1997,58274.5452250103,Middle East & North Africa,High income
Latin America & Caribbean (excluding high income),LAC,1997,7995.30797364852,,
Lao PDR,LAO,1997,1528.09578664437,East Asia & Pacific,Lower middle income
Lebanon,LBN,1997,7633.57217060841,Middle East & North Africa,Lower middle income
Liberia,LBR,1997,554.701732873219,Sub-Saharan Africa,Low income
Libya,LBY,1997,21115.2645702206,Middle East & North Africa,Upper middle income
St. Lucia,LCA,1997,8299.44350239116,Latin America & Caribbean,Upper middle income
Latin America & Caribbean,LCN,1997,8233.28252117111,,
Least developed countries: UN classification,LDC,1997,1144.47002671599,,
Low income,LIC,1997,904.104234274414,,
Sri Lanka,LKA,1997,3762.45681893762,South Asia,Lower middle income
Lower middle income,LMC,1997,2052.92714660213,,
Low & middle income,LMY,1997,3263.87062032212,,
Lesotho,LSO,1997,1163.48301937262,Sub-Saharan Africa,Lower middle income
Late-demographic dividend,LTE,1997,4090.8402970183,,
Lithuania,LTU,1997,7068.23646417049,Europe & Central Asia,High income
Luxembourg,LUX,1997,42477.7398314956,Europe & Central Asia,High income
Latvia,LVA,1997,6486.2707630723,Europe & Central Asia,High income
"Macao SAR, China",MAC,1997,35112.5962601923,East Asia & Pacific,High income
Morocco,MAR,1997,3478.92602539063,Middle East & North Africa,Lower middle income
Moldova,MDA,1997,3135.60702538201,Europe & Central Asia,Upper middle income
Madagascar,MDG,1997,1158.68083924583,Sub-Saharan Africa,Low income
Maldives,MDV,1997,7196.12030932275,South Asia,Upper middle income
Middle East & North Africa,MEA,1997,10155.0136681727,,
Mexico,MEX,1997,10274.0927045684,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,1997,2294.90704574563,East Asia & Pacific,Upper middle income
Middle income,MIC,1997,3459.79197019482,,
North Macedonia,MKD,1997,5225.75904753931,Europe & Central Asia,Upper middle income
Mali,MLI,1997,1004.90755296922,Sub-Saharan Africa,Low income
Malta,MLT,1997,15488.4903965304,Middle East & North Africa,High income
Myanmar,MMR,1997,697.427545024814,East Asia & Pacific,Lower middle income
Middle East & North Africa (excluding high income),MNA,1997,6245.56646622421,,
Montenegro,MNE,1997,5797.25579570042,Europe & Central Asia,Upper middle income
Mongolia,MNG,1997,3318.86770124761,East Asia & Pacific,Upper middle income
Mozambique,MOZ,1997,397.091964116295,Sub-Saharan Africa,Low income
Mauritania,MRT,1997,2257.04540782184,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1997,7648.39501554959,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1997,919.576458885809,Sub-Saharan Africa,Low income
Malaysia,MYS,1997,12543.3213027431,East Asia & Pacific,Upper middle income
North America,NAC,1997,30849.0635345282,,
Namibia,NAM,1997,4753.14772741758,Sub-Saharan Africa,Upper middle income
Niger,NER,1997,737.278870680531,Sub-Saharan Africa,Low income
Nigeria,NGA,1997,2178.53436068338,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1997,2375.30557981436,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1997,26012.2438768204,Europe & Central Asia,High income
Norway,NOR,1997,28603.3670458193,Europe & Central Asia,High income
Nepal,NPL,1997,1160.48469090117,South Asia,Lower middle income
Nauru,NRU,1997,5110.85693816507,East Asia & Pacific,High income
New Zealand,NZL,1997,19127.3004126074,East Asia & Pacific,High income
OECD members,OED,1997,21831.4453699503,,
Oman,OMN,1997,35909.5567069017,Middle East & North Africa,High income
Other small states,OSS,1997,10441.2000433384,,
Pakistan,PAK,1997,2418.40058783567,South Asia,Lower middle income
Panama,PAN,1997,7725.75366196269,Latin America & Caribbean,High income
Peru,PER,1997,4826.67403347017,Latin America & Caribbean,Upper middle income
Philippines,PHL,1997,3274.10665079204,East Asia & Pacific,Lower middle income
Palau,PLW,1997,10838.1107307973,East Asia & Pacific,High income
Papua New Guinea,PNG,1997,2445.5272322631,East Asia & Pacific,Lower middle income
Poland,POL,1997,8934.97814153592,Europe & Central Asia,High income
Pre-demographic dividend,PRE,1997,1752.16544659533,,
Puerto Rico,PRI,1997,19301.2035406496,Latin America & Caribbean,High income
Portugal,PRT,1997,15785.7916533337,Europe & Central Asia,High income
Paraguay,PRY,1997,7262.67295210075,Latin America & Caribbean,Upper middle income
West Bank and Gaza,PSE,1997,2530.24829518565,Middle East & North Africa,Lower middle income
Pacific island small states,PSS,1997,3500.88091571451,,
Post-demographic dividend,PST,1997,23484.9015947503,,
Qatar,QAT,1997,79205.8708723461,Middle East & North Africa,High income
Romania,ROU,1997,5563.06960462704,Europe & Central Asia,High income
Russian Federation,RUS,1997,5699.94775390625,Europe & Central Asia,High income
Rwanda,RWA,1997,505.577116286115,Sub-Saharan Africa,Low income
South Asia,SAS,1997,1794.45407487331,,
Saudi Arabia,SAU,1997,37604.7727731243,Middle East & North Africa,High income
Sudan,SDN,1997,2457.56982421875,Sub-Saharan Africa,Low income
Senegal,SEN,1997,1763.10056201183,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1997,39286.4321591674,East Asia & Pacific,High income
Solomon Islands,SLB,1997,1839.75750626741,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,1997,637.296119336959,Sub-Saharan Africa,Low income
El Salvador,SLV,1997,4044.57302140151,Latin America & Caribbean,Upper middle income
San Marino,SMR,1997,44780.5542369469,Europe & Central Asia,High income
Somalia,SOM,1997,415.383706735106,Sub-Saharan Africa,Low income
Serbia,SRB,1997,5716.96704020396,Europe & Central Asia,Upper middle income
Sub-Saharan Africa (excluding high income),SSA,1997,1990.19248476322,,
Sub-Saharan Africa,SSF,1997,1991.62376617467,,
Small states,SST,1997,9309.4440178963,,
Sao Tome and Principe,STP,1997,1730.15449476193,Sub-Saharan Africa,Lower middle income
Suriname,SUR,1997,7342.60737842174,Latin America & Caribbean,Upper middle income
Slovak Republic,SVK,1997,10084.2764945387,Europe & Central Asia,High income
Slovenia,SVN,1997,15279.9622383832,Europe & Central Asia,High income
Sweden,SWE,1997,24801.2416836235,Europe & Central Asia,High income
Eswatini,SWZ,1997,4246.41239373358,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,1997,13457.5768214678,Sub-Saharan Africa,High income
Chad,TCD,1997,776.724856794056,Sub-Saharan Africa,Low income
East Asia & Pacific (IDA & IBRD countries),TEA,1997,2883.00376157535,,
Europe & Central Asia (IDA & IBRD countries),TEC,1997,6139.25288638509,,
Togo,TGO,1997,1412.34733915003,Sub-Saharan Africa,Low income
Thailand,THA,1997,7116.61203341973,East Asia & Pacific,Upper middle income
Tajikistan,TJK,1997,858.004093641585,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1997,3202.48353555692,Europe & Central Asia,Upper middle income
Latin America & the Caribbean (IDA & IBRD countries),TLA,1997,8185.18441078645,,
Timor-Leste,TLS,1997,1249.49205123085,East Asia & Pacific,Lower middle income
Middle East & North Africa (IDA & IBRD countries),TMN,1997,6284.45778542644,,
Tonga,TON,1997,3156.04705885063,East Asia & Pacific,Upper middle income
South Asia (IDA & IBRD),TSA,1997,1794.45407487331,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1997,1991.62376617467,,
Trinidad and Tobago,TTO,1997,10668.0336815216,Latin America & Caribbean,High income
Tunisia,TUN,1997,5256.5215238837,Middle East & North Africa,Lower middle income
Turkiye,TUR,1997,11785.2394274939,Europe & Central Asia,Upper middle income
Tuvalu,TUV,1997,2138.75418264046,East Asia & Pacific,Upper middle income
Tanzania,TZA,1997,1051.86755371094,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1997,1005.81369893042,Sub-Saharan Africa,Low income
Ukraine,UKR,1997,3808.59814453125,Europe & Central Asia,Upper middle income
Upper middle income,UMC,1997,4680.5031516942,,
Uruguay,URY,1997,10390.8894516313,Latin America & Caribbean,High income
United States,USA,1997,31459.1299691554,North America,High income
Uzbekistan,UZB,1997,2337.70618320836,Europe & Central Asia,Lower middle income
St. Vincent and the Grenadines,VCT,1997,5669.58879388166,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1997,12018.6573902029,Latin America & Caribbean,
Viet Nam,VNM,1997,2136.68286312152,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1997,2037.17773163125,East Asia & Pacific,Lower middle income
World,WLD,1997,7169.90723662881,,
Samoa,WSM,1997,2706.97259260794,East Asia & Pacific,Lower middle income
"Yemen, Rep.",YEM,1997,2456.46931867256,Middle East & North Africa,Low income
South Africa,ZAF,1997,7496.02714637524,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1997,1649.73083221013,Sub-Saharan Africa,Lower middle income
Zimbabwe,ZWE,1997,2246.40115226014,Sub-Saharan Africa,Lower middle income
Aruba,ABW,1998,28743.8279844168,Latin America & Caribbean,High income
Africa Eastern and Southern,AFE,1998,2039.89863476393,,
Africa Western and Central,AFW,1998,1977.07863824411,,
Angola,AGO,1998,3210.30342052341,Sub-Saharan Africa,Lower middle income
Albania,ALB,1998,3021.0349606592,Europe & Central Asia,Upper middle income
Andorra,AND,1998,30163.1493663805,Europe & Central Asia,High income
Arab World,ARB,1998,9293.07026109913,,
United Arab Emirates,ARE,1998,92315.0126940589,Middle East & North Africa,High income
Argentina,ARG,1998,11881.2989596346,Latin America & Caribbean,Upper middle income
Armenia,ARM,1998,2217.21056531473,Europe & Central Asia,Upper middle income
